campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1922104045191851/,rieko’s a hard man to stop when he finds the gap 😤,,522447.0,1328.1685,11713.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1836134383882576/,roigard is back.,,298333.0,369.0273,3242.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1298134551932894/,"rolling maul perfection, it’s an art 🤌🏼",,513379.0,1165.7966,7400.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/519826180519752/,room tours with @gaaalebglaaarke 🤣,,215381.0,911.3653,5805.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1137596780790604/,"rope swing, lasso and... g.o.a.t hunting? 🐐 see more of what went down when some all blacks legends hosted dude perfect on nzr+ and youtube stream free on nzr+ now: https://app.nzrplus.com/home watch on youtube: bit.ly/allblacksdudeperfect #allblacks",,26426.0,36.5132,316.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1421844285182771/,rugby 101 | part one this one is for the nfl fans. rule differences between rugby and american football. 🏉🤝🏈 #allblacks,,114886.0,520.1904,2488.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/459804533577054/,rugby 101 | part two more rule differences between rugby and american football 🏉➕🏈 #allblacks,,69346.0,275.8534,2249.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1271459703997840/,rugby in paris 🇫🇷,,80423.0,94.5152,2129.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/800507549808323/,rugby is beautiful 🙂‍↕️,,844712.0,4779.7065,31162.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1730842950877369/,rugby is cinema 🎞️📽️,,66637.0,140.0918,2447.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1944787786340400/,rugby union 🤩 nehe milner-skudder & beauden barrett unite 🤝 #allblacks,,3168711.0,9576.9274,82559.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1698077194218063/,"rumour has it, @codietaylor1 still not happy about this… 😂👀",,226223.0,477.9841,4044.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/10013892831956246/,run it back. 👾,,106167.0,156.301,2606.0
Organic | Website,2023,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1358457141751183/,running out on home soil one last time 🖤,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Moments,Field actions,https://www.facebook.com/reel/2056942681452921/,sbw and the offload. iconic 🫡,,506006.0,1701.1039,11904.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1104739727917830/,sc100 ☝🏼,,33580.0,42.5363,1390.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/538020955323811/,safest hands in wellington 👏 #allblacks,,970873.0,1956.5233,12494.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1077528773637130/,sam cane’s debut tries against ireland in 2012 🫡 #allblacks,,202076.0,367.7954,2775.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1263898035440412/,same same 🎯,,508658.0,1113.4412,11009.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Ticketing,All Blacks,https://www.facebook.com/reel/385188710890840/,"same thing, right? 😂 don't let your opportunity for tickets slip away! sign up here for exclusive access 👉 https://bit.ly/3smkx8x #allblacks",,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1304990844631467/,samisoni taukei'aho is a force to be reckoned with 💪 3️⃣ tries in two weeks makes him the leading try scorer in the rugby championship,,246088.0,571.5971,3911.0
Organic | Website,2023,All Blacks,FB,Short Video,Archives,RWC,RWC Archives,https://www.facebook.com/reel/1154324935972041/,"samuel whitelock, what a man 🖤 #rwc2023 #allblacks",,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Ticketing,All,https://www.facebook.com/reel/1121143309814170/,"san diego went off in 2024… chicago going to be no different 🇺🇸💥 tickets: 50k gone already, don’t miss out… ⏰",,57177.0,64.0048,1108.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1801945316963387/,san diego ❤️💙🤍,,130693.0,231.2732,4901.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/781814247974214/,"saturday night we took a moment after the test to honour a great coach but more importantly, a great friend 🙏🏼 mike cron (crono) congratulations on an incredible career! 🇳🇿",,563404.0,3188.0032,8858.0
Organic | Website,2023,All Blacks,FB,Short Video,Live & Highlights,Social posts,NZLvRSA,https://www.facebook.com/reel/503208715319079/,saturday night. the rivalry continues… #nzlvrsa,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1182460103797688/,saving this to show zealand in 18 years 🥹,,122449.0,322.9102,4019.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/3709989625980582/,scenes for the @tasmanmako 🛡️ tassy boys are happy ☝🏼,,313691.0,896.0886,4747.0
Organic | Website,2023,All Blacks,FB,Short Video,Sponsored,Tudor,Tudor Daring Play,https://www.facebook.com/reel/974534477000975/,scott barrett with one of the biggest hits the mcg has ever seen 💥 tudor watch #daringplay #tudorwatch,,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/992010912673002/,scrum energy is crazy 🔥 #allblacks,,812107.0,1823.5368,15146.0
Organic | Website,2025,All Blacks,FB,Short Video,Live & Highlights,Social posts,TRC,https://www.facebook.com/reel/1603573947288696/,"see you at the sky fan zone at the bledisloe cup match on saturday afternoon! you could win yourself a trip to sydney to watch six60 live 🙌 all you have to do is snap a photo at the six60 tiny house, share it, and tag @six60 and @allblacks to be in to win! see you there 🔥",,38007.0,51.413,492.0
Organic | Website,2023,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/303879315466552/,see you at the game bro 🥰,,0.0,0.0,0.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/715445720451839/,seeds part 2 🎯 @aaronsmith_1112 @ftchristie @cam_roigard #allblacks,,0.0,0.0,0.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/898606381777974/,seeds 😮‍💨 #allblacks,,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/2234382100265311/,seeeeeeeed 🎯,,1780543.0,1911.7948,18531.0
Organic | Website,2024,All Blacks,FB,Short Video,Collab & UGC,Collab,Dude Perfect x NZ Rugby,https://www.facebook.com/reel/313717791774292/,seriously how did he do that? 🤔 #allblacks #dudeperfect,,655916.0,1506.3939,13176.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1436064360826256/,set play magic 🪄,,1890081.0,5952.5731,39797.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/985516353415729/,sevu reece is electric! ⚡️,,523510.0,1464.444,14188.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Live Promo,Sky,https://www.facebook.com/reel/1292641502300506/,sevu reece with our first try of the rugby championship 👏 watch live on sky sport nz,,453826.0,836.8782,6862.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Live Promo,Sky,https://www.facebook.com/reel/773736348917638/,sevu at it again just before half time 💪 watch live on sky sport nz,,186638.0,270.6487,3445.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/366390053107402/,"sevu with the finish, but how good was sititi? 😍 #allblacks",,688942.0,1808.8333,14971.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/572848995161239/,"short week, same grind ⚙️⛓️",,54523.0,82.7846,1398.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Moments,Respect,https://www.facebook.com/reel/1519622495238835/,sideline #respect,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1790846945124986/,sideline with @madmike.123 and @howtodadnz at the all blacks match🔥,,67158.0,116.0252,1556.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1303014340940585/,signing off from perth 🫡,,281334.0,561.9156,11902.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/663880153036058/,simple answer 💪 who remembers what game this try was from? #allblacks,,307637.0,1157.5904,6548.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1627875357943508/,simply lovely 👏 the countdown is on ‘til we take the field in japan 🇯🇵 #allblacks,,266892.0,722.074,3240.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1458754098412136/,sit down! 😤 we want to ask who did it better but we might instead ask who you'd rather not be on the other side of 😳 #allblacks,,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/398653919196675/,sit down! 😤 we want to ask who did it better but we might instead ask who you’d rather not be on the other side of 😳 #allblacks,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/832386863070000/,sitting down with @willjordan_ ahead of his milestone 50th test ☝🏼 the latest episode of behind the fern out now: https://bit.ly/btfplaylist25,,97115.0,167.3082,2163.0
Organic | Website,2023,All Blacks,FB,Short Video,Archives,RWC,RWC Archives,https://www.facebook.com/reel/1019647699361624/,skip on the learnings from 2019 👊 #rwc2023,,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/979560354200714/,skip skip 🪢,,89877.0,172.2276,2163.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Ticketing,All,https://www.facebook.com/reel/815619497818980/,smith in the corner 😮‍💨 south africa tickets coming soon… 👀,,244203.0,585.3994,5309.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1258061828556092/,so beautiful to watch 🤩 #allblacks,,818808.0,1712.1109,14325.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/2174452169424479/,so many magical moments in super rugby from jonah. which team did you enjoy seeing him play for the most? 🤔 check out the full video at nzr+ 👉 link in bio! #allblacks,,0.0,0.0,0.0
Organic | Website,2023,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/740228008125549/,so much rugby world cup history between our two nations… 📺 season 1 of rivals is now available on nzr+ 🔗 hit the link in our bio to watch for free!,,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1362089101116209/,so much pain 🙃 #allblacks,,0.0,0.0,0.0
Organic | Website,2023,All Blacks,FB,Short Video,Archives,RWC,RWC Archives,https://www.facebook.com/reel/551754120467553/,so proud to be a kiwi 🖤 #rwcfinal,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,Collab & UGC,Mentions,Boca,https://www.facebook.com/reel/1760184928194823/,soaking up the passion of the @bocajrs crowd 🏟️🤝🏼,,58227.0,110.5993,1434.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1261368642111195/,some @anton_lb highlights to celebrate his re-signing 🥳 alb has re-signed with nzr and the chiefs until the end of 2028.,,128643.0,301.6224,2391.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/599519089870147/,some serious skill 🤹‍♂️,,554729.0,1275.6231,5896.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1017338465987845/,some things never change for rieko ioane 🤩 #allblacks,,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/368830369095672/,some ticker in those hamstrings! 🔥 #allblacks,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/663627349718459/,something out of a movie scene 🎬 what try should we slow down next? #allblacks,,277794.0,1372.4266,4453.0
Organic | Website,2024,All Blacks,FB,Short Video,Sponsored,Altrad,All,https://www.facebook.com/reel/465807786561942/,"sorry wales we stole one! meet the “welsh kiwi”, who has an unrivaled connection to us despite being born and bred in wales 🤝 watch our full chat now 👉 https://bit.ly/3dof6af #allblacks #altradmegafans",,64477.0,95.1784,560.0
Organic | Website,2024,All Blacks,FB,Short Video,Sponsored,Altrad,All,https://www.facebook.com/reel/1262836138338633/,"sorry wales we stole one! meet the “welsh kiwi”, who has an unrivalled connection to us despite born and bred in wales 🤝🏻 watch our full chat now in link in bio 📺 #allblacks #altradmegafans",,125653.0,317.5589,1864.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,WIP,WIP,https://www.facebook.com/reel/117307171432775/,special moments #teamphoto 🖤,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Players Promo,Ardie Savea,https://www.facebook.com/reel/1104408827940753/,special boots for a special occasion 🖤 hand painted by the talented @articulate_uv #asav100,,405934.0,1340.7152,18285.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1955287195266003/,special guest on the sideline 🖤,,102493.0,243.5657,2972.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1390014036017128/,special halloween visit to henry nash elementary today 🎃,,24430.0,33.9523,522.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1923540734893289/,"special messages for the @blackferns 🖤 good luck this weekend team, backing you all the way!",,35540.0,33.1642,665.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Players Promo,Ardie Savea,https://www.facebook.com/reel/1287727085924362/,special messages from some familiar faces 🫶 #asav100,,107424.0,561.2431,4953.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Players Promo,Ardie Savea,https://www.facebook.com/reel/784399384286728/,special messages from some familiar faces 🫶 #asav100,,42674.0,174.1975,1284.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/773111648864217/,special moment for george bower crossing for his first try in professional rugby 😍,,195947.0,469.4458,4010.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/4054192824895237/,special words from rieko 🖤,,604268.0,5772.3999,33429.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1704511140295369/,spine-tingling 😤,,1001679.0,6623.2897,42594.0
Organic | Website,2023,All Blacks,FB,Short Video,Live & Highlights,Social posts,IREvNZL,https://www.facebook.com/reel/3578983779034999/,started by barrett. finished by fainga’anuku🔥 #irevnzl,,0.0,0.0,0.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/722782036416316/,started together and finished together. that’s special 🖤 #allblacks,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/908461421495067/,stat attack loading... catch our players on 2025 stat attack cards in weet-bix packs across the country. shout out to @weetbixnz the official breakfast for our all blacks and black ferns 🥣,,40892.0,44.2529,476.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1377898736123019/,"stay the course 🫡 #allblacks for more inside the all blacks visit nzr+ now, free. get.nzrplus.com or via the app stores.",,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/3909500599374466/,steinlager series was on 🤝🏼,,54799.0,83.0694,1868.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,SRP,https://www.facebook.com/reel/791898832791150/,stellar shaun 🤩 how good has he been this #superrugbypacific season so far?! #allblacks,,0.0,0.0,0.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,Moments,Field actions,https://www.facebook.com/reel/1107302833568076/,"step, goosey, dummy, try 👊 unreal from nuggy! #allblacks",,0.0,0.0,0.0
Organic | Website,2024,All Blacks,FB,Short Video,Sponsored,SAP,SAP Best Run,https://www.facebook.com/reel/2613124235534577/,stephen perofeta 🤝🏼 ardie savea #sapbestrun #allblacks,,391155.0,1043.8474,7960.0
Organic | Website,2023,All Blacks,FB,Short Video,Social,WIP,WIP,https://www.facebook.com/reel/819713830154403/,stick with us! here we go again 🖤 #alblacks,,0.0,0.0,0.0
Organic | Website,2025,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/666122159510931/,still not sure how he scored this 🤷‍♂️ crazy individual try from izzy dagg. who knows what year this is from? #allblacks,,691746.0,1819.7457,16730.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Moments,Field actions,https://www.facebook.com/reel/1644233256401779/,still one of the greatest offloads of all-time. @ofatuungafasi re-signs through to 2026!🤝 #allblacks,,704443.0,1224.5836,12310.0
Organic | Website,2024,All Blacks,FB,Short Video,Social,Teams Promo,All Blacks,https://www.facebook.com/reel/1057889349301853/,still one of the greatest try saving tackles of all time 🤯 #allblacks,,3838358.0,10097.0236,39077.0
